project_name,first_donation_date,-8月,-7月,-6月,-5月,-4月,-3月,-2月,-1月,0月,+1月,+2月,+3月,+4月,+5月,+6月,+7月,+8月
vue-lazy-hydration,2019-09-23T14:25:08.173Z,11,6,0,5,15,4,0,0,5,5,8,3,4,7,27,4,7
rita,2021-07-06T15:02:52.683Z,0,11,13,18,13,0,8,22,9,30,5,5,1,1,0,0,3
alova,2024-09-04T02:09:34.884Z,11,9,33,77,48,69,56,72,21,35,42,15,20,12,19,12,34
kitx,2024-03-08T15:47:31.526Z,5,3,4,4,0,0,2,8,12,1,0,0,0,0,3,9,0
gnet,2020-12-07T04:38:57.007Z,10,17,0,5,0,0,0,1,0,0,0,32,5,3,0,42,0
carleton-college,2022-09-20T02:43:08.021Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ebitengine,2022-12-06T04:57:37.774Z,0,38,1,25,117,102,78,29,0,8,87,91,142,3,15,0,4
substitute-js,2024-02-07T01:11:45.040Z,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
tmodloader,2021-07-21T02:02:24.109Z,3,2,0,0,1,0,0,0,1,3,0,4,0,1,0,1,1
html-bundler-webpack-plugin,2023-10-17T09:45:49.407Z,0,16,30,4,12,13,4,14,56,64,42,29,11,4,17,16,5
jerverless,2019-01-30T17:09:35.861Z,0,0,0,0,0,0,0,4,51,0,0,0,0,0,0,0,0
owasp-crs,2021-01-04T14:31:47.525Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webqit,2022-09-17T02:49:49.461Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orcapods,2024-07-02T13:08:29.390Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
mongoke,2021-07-20T05:48:52.567Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdfme,2025-01-24T11:19:06.480Z,0,0,47,29,12,0,54,47,125,289,398,138,295,225,64,80,76
gltfforue4,2021-09-16T13:30:24.604Z,4,27,5,0,11,0,2,2,2,0,0,0,0,0,0,0,0
github-readme-activity-graph,2024-06-12T03:29:10.129Z,3,3,0,0,6,4,4,16,0,10,0,0,7,0,5,3,3
carleton-college,2022-09-20T02:43:08.021Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wexond,2019-05-02T14:33:53.644Z,13,5,2,21,5,16,12,66,61,14,37,59,38,21,20,24,3
webqit,2022-09-17T02:49:49.461Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
autospotting,2021-07-15T11:44:34.204Z,41,1,0,1,1,44,13,10,2,3,17,1,0,4,1,3,4
hypha,2021-02-03T15:41:32.581Z,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0
hellomicroservice,2021-06-30T19:07:03.924Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orcapods,2024-07-02T13:08:29.390Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
bridge-foundry,2020-05-26T21:17:42.815Z,2,1,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0
trex,2021-07-03T06:47:19.490Z,0,4,2,2,0,1,0,0,0,0,0,0,0,0,0,4,1
wizdwarfs,2021-07-03T14:38:44.955Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discordbm,2024-12-19T18:12:47.919Z,0,3,1,1,2,1,7,2,1,0,3,1,2,0,0,0,0
timecat,2020-07-21T07:44:03.772Z,0,0,0,0,1,0,1,3,36,7,36,8,2,7,2,0,0
django-river,2021-01-02T11:52:33.835Z,26,13,24,1,2,2,0,11,43,13,4,0,0,1,1,0,6
ebitengine,2022-12-06T04:57:37.774Z,0,38,1,25,117,102,78,29,0,8,87,91,142,3,15,0,4
ebitengine,2022-12-06T04:57:37.774Z,0,38,1,25,117,102,78,29,0,8,87,91,142,3,15,0,4
live-captioning-initiative,2020-09-24T22:15:01.714Z,0,0,5,0,0,0,1,0,6,2,0,0,0,0,0,0,0
mattn-emmet-vim,2022-12-26T07:59:38.853Z,1,0,3,1,1,0,0,2,1,3,1,4,0,4,1,6,0
stt-datacore,2021-07-17T05:23:48.605Z,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
perfumejs,2019-07-22T22:29:07.318Z,10,1,4,3,6,0,6,1,0,12,21,15,16,9,17,10,1
hievents,2024-09-23T18:15:22.297Z,0,0,0,0,7,69,20,63,86,49,55,49,57,52,62,51,85
openstitching,2024-08-07T18:14:29.966Z,4,16,0,0,1,4,1,0,19,10,11,5,1,0,4,8,3
ebitengine,2022-12-06T04:57:37.774Z,0,38,1,25,117,102,78,29,0,8,87,91,142,3,15,0,4
gngr,2021-02-10T07:44:34.846Z,14,0,1,0,0,0,0,1,1,1,4,4,3,0,2,2,0
oss-code-ge,2023-05-23T16:07:30.407Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nodejieba,2021-07-19T11:55:42.274Z,14,3,1,3,8,2,2,2,3,0,1,1,1,5,4,4,5
ebitengine,2022-12-06T04:57:37.774Z,0,38,1,25,117,102,78,29,0,8,87,91,142,3,15,0,4
openstitching,2024-08-07T18:14:29.966Z,4,16,0,0,1,4,1,0,19,10,11,5,1,0,4,8,3
artalk,2024-05-30T06:13:21.385Z,25,17,40,235,34,62,32,73,122,37,22,36,43,21,18,11,4
easer,2020-04-21T10:34:44.654Z,78,65,44,20,49,76,27,6,9,7,1,3,6,6,1,4,8
pdfme,2025-01-24T11:19:06.480Z,0,0,47,29,12,0,54,47,125,289,398,138,295,225,64,80,76
osgeo,2021-05-10T21:11:57.893Z,0,0,0,2,1,2,0,4,0,2,0,0,0,3,0,0,1
shazziepurple,2024-03-25T17:09:04.592Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hellomicroservice,2021-06-30T19:07:03.924Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
release-plz,2024-12-04T07:47:26.684Z,69,62,79,30,101,144,125,122,110,116,111,61,90,70,28,40,79
faction,2024-10-21T06:04:29.507Z,47,14,6,0,6,20,12,5,15,9,3,0,4,2,2,15,0
openstitching,2024-08-07T18:14:29.966Z,4,16,0,0,1,4,1,0,19,10,11,5,1,0,4,8,3
shazziepurple,2024-03-25T17:09:04.592Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
craftgen,2024-08-16T05:12:53.942Z,0,0,13,2,5,2,10,36,0,1,0,0,0,0,1,0,0
shazziepurple,2024-03-25T17:09:04.592Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
release-plz,2024-12-04T07:47:26.684Z,69,62,79,30,101,144,125,122,110,116,111,61,90,70,28,40,79
release-plz,2024-12-04T07:47:26.684Z,69,62,79,30,101,144,125,122,110,116,111,61,90,70,28,40,79
mattn-emmet-vim,2022-12-26T07:59:38.853Z,1,0,3,1,1,0,0,2,1,3,1,4,0,4,1,6,0
txthinking-mr2,2019-12-29T11:41:01.512Z,0,24,0,0,1,1,0,0,2,0,0,0,0,5,0,0,0
node-vault,2024-03-02T11:34:24.811Z,34,2,1,1,0,0,0,9,0,0,0,2,0,0,0,1,0
altdrag,2019-12-17T07:29:20.687Z,4,0,0,2,0,12,0,2,1,13,2,4,3,3,0,5,13
perfumejs,2019-07-22T22:29:07.318Z,10,1,4,3,6,0,6,1,0,12,21,15,16,9,17,10,1
go-callvis,2020-12-31T17:03:52.263Z,0,2,0,1,5,1,2,1,6,2,0,1,0,4,3,5,14
djangoextensions,2021-07-17T09:03:59.994Z,18,17,17,21,17,34,11,8,11,4,4,13,2,4,10,7,6
stt-datacore,2021-07-17T05:23:48.605Z,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
txthinking-mr2,2019-12-29T11:41:01.512Z,0,24,0,0,1,1,0,0,2,0,0,0,0,5,0,0,0
cloudflare-dyns,2023-06-20T06:07:25.814Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hypergan-foundation,2023-05-01T09:54:39.443Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cyph,2019-02-09T17:22:07.983Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
github-profile-readme-generator,2022-09-27T03:42:29.619Z,8,17,11,19,20,33,12,33,22,106,24,7,10,16,5,4,3
haskell-stripe,2021-07-13T16:06:31.154Z,5,6,2,0,0,2,2,0,1,0,0,0,0,3,0,0,0
opt-out-tools,2020-01-07T14:41:13.272Z,0,0,0,0,0,0,0,10,8,20,3,20,3,8,0,0,0
hpy,2020-10-08T09:55:00.977Z,7,47,16,27,14,3,21,42,101,106,96,81,143,56,80,12,23
hartex,2023-09-14T09:48:55.182Z,125,112,161,124,61,132,18,15,0,1,8,3,3,3,1,2,1
dnnc,2022-03-25T11:14:26.025Z,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
wikicensorship,2022-08-14T16:13:52.536Z,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
wiremocknet,2021-07-27T02:28:20.605Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poolifier,2022-10-22T16:48:07.246Z,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
wikicensorship,2022-08-14T16:13:52.536Z,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
ng-alain,2021-02-03T02:09:46.487Z,0,6,0,0,0,19,68,51,43,94,41,28,46,37,73,62,26
quantum-computing,2022-01-27T02:26:45.892Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openstl,2023-12-01T03:08:15.128Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
github-profile-readme-generator,2022-09-27T03:42:29.619Z,8,17,11,19,20,33,12,33,22,106,24,7,10,16,5,4,3
opencomic,2024-10-23T01:18:44.955Z,11,36,44,43,15,6,49,19,63,16,21,42,59,44,36,69,95
go-api-boilerplate,2022-05-11T22:39:04.015Z,0,0,1,0,4,2,0,1,1,0,5,0,0,0,0,0,0
yii2-widget-fileinput,2021-08-19T07:58:31.300Z,0,0,0,1,0,0,2,1,0,3,1,0,0,6,1,0,0
hartex,2023-09-14T09:48:55.182Z,125,112,161,124,61,132,18,15,0,1,8,3,3,3,1,2,1
dnnc,2022-03-25T11:14:26.025Z,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
rtl-styling-101,2023-07-02T13:49:12.494Z,0,6,1,0,0,0,0,1,0,0,0,3,5,0,0,0,3
github-profile-readme-generator,2022-09-27T03:42:29.619Z,8,17,11,19,20,33,12,33,22,106,24,7,10,16,5,4,3
drutopia,2022-05-24T20:38:09.488Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
packem,2023-08-01T11:21:51.323Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web-shells,2020-10-30T10:00:05.912Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quantum-computing,2022-01-27T02:26:45.892Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xlayers,2020-07-21T14:08:30.448Z,20,10,4,9,37,7,0,2,0,2,11,95,36,24,15,8,38
hartex,2023-09-14T09:48:55.182Z,125,112,161,124,61,132,18,15,0,1,8,3,3,3,1,2,1
xlayers,2020-07-21T14:08:30.448Z,20,10,4,9,37,7,0,2,0,2,11,95,36,24,15,8,38
openstl,2023-12-01T03:08:15.128Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wiremocknet,2021-07-27T02:28:20.605Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
portable-utf8,2023-11-01T19:08:12.219Z,3,4,0,6,1,0,6,3,1,4,6,4,3,0,1,0,1
quantum-computing,2022-01-27T02:26:45.892Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jira-plugin,2020-04-28T13:47:53.482Z,20,7,0,33,14,0,11,19,2,6,0,9,1,14,15,2,0
lysand,2024-05-24T14:51:39.321Z,0,0,1,1,0,0,4,11,1,2,1,2,0,0,1,0,0
electrocrud,2019-10-26T11:04:29.841Z,0,0,0,0,0,5,1,0,0,4,3,1,8,3,0,0,1
vite-plugin-rsw,2021-06-29T11:53:44.512Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jira-plugin,2020-04-28T13:47:53.482Z,20,7,0,33,14,0,11,19,2,6,0,9,1,14,15,2,0
xlayers,2020-07-21T14:08:30.448Z,20,10,4,9,37,7,0,2,0,2,11,95,36,24,15,8,38
terraforge3d,2022-08-05T20:51:23.317Z,3,2,5,20,5,1,0,0,0,0,1,0,0,18,19,0,0
geolib,2019-10-19T12:03:06.394Z,2,0,2,71,13,3,0,1,8,10,19,1,6,3,21,28,2
electrocrud,2019-10-26T11:04:29.841Z,0,0,0,0,0,5,1,0,0,4,3,1,8,3,0,0,1
blazorise,2022-06-01T08:32:00.756Z,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
openstl,2023-12-01T03:08:15.128Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xmlbuilder2,2021-07-06T15:01:43.141Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
portable-utf8,2023-11-01T19:08:12.219Z,3,4,0,6,1,0,6,3,1,4,6,4,3,0,1,0,1
javaistic,2024-01-16T22:23:13.180Z,28,33,26,22,16,41,15,11,10,15,25,11,5,5,8,10,14
moeoverflow,2019-05-26T16:14:14.186Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opt-out-tools,2020-01-07T14:41:13.272Z,0,0,0,0,0,0,0,10,8,20,3,20,3,8,0,0,0
moeoverflow,2019-05-26T16:14:14.186Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aqurusmc,2024-01-27T18:07:10.990Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geolib,2019-10-19T12:03:06.394Z,2,0,2,71,13,3,0,1,8,10,19,1,6,3,21,28,2
jacksonkasi0,2022-06-08T12:30:46.593Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nsfwfilter,2023-01-14T07:56:23.833Z,28,1,1,2,0,0,0,0,6,0,11,0,2,3,1,3,11
intelligo,2019-04-17T01:54:28.551Z,0,0,0,0,0,3,0,0,0,6,3,6,0,2,3,1,0
peachpiecompiler,2020-01-29T16:16:44.497Z,2,7,15,17,16,19,5,15,171,97,47,30,128,40,72,164,68
openintents,2019-12-20T08:12:00.336Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
questgenai,2021-06-25T12:41:11.035Z,1,0,2,1,7,0,0,0,0,0,3,0,4,1,2,0,0
lomoware,2023-01-24T10:37:04.800Z,1,23,38,31,4,27,1,0,1,4,1,0,3,2,0,0,0
persiandate4mysql,2023-03-01T16:12:35.796Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poweradmin,2022-01-27T02:34:13.532Z,0,1,0,4,0,0,2,3,89,3,7,3,2,5,1,10,26
soupault,2022-01-27T02:33:46.391Z,15,24,0,0,0,0,0,0,2,2,0,1,18,3,6,6,0
dyrectorio-platform,2023-05-24T15:12:18.672Z,45,171,38,51,134,176,245,92,285,181,119,199,97,145,39,34,50
pona,2023-06-30T13:39:32.470Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joshua-studio,2024-10-17T08:39:54.251Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xmlbuilder2,2021-07-06T15:01:43.141Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quantum-computing,2022-01-27T02:26:45.892Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opensuspect,2021-03-23T05:05:37.691Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lomoware,2023-01-24T10:37:04.800Z,1,23,38,31,4,27,1,0,1,4,1,0,3,2,0,0,0
walletconnect,2022-01-19T14:43:11.817Z,0,0,0,0,0,0,0,0,0,3,69,35,125,106,47,76,17
focusmastodon,2024-06-14T02:36:32.494Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
protectbot,2022-02-02T21:52:37.677Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pona,2023-06-30T13:39:32.470Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piximagepicker,2023-12-03T20:11:25.111Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typetura,2022-10-13T21:19:27.908Z,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dryer,2023-12-05T02:42:45.386Z,0,0,0,0,0,7,227,210,46,20,6,9,0,0,0,0,1
ffpopup,2018-12-18T09:37:36.048Z,0,0,0,0,0,0,0,0,3,1,0,0,2,0,2,0,5
visualpython,2021-06-25T11:23:17.381Z,0,0,0,0,0,0,0,5,2,6,5,0,3,0,0,1,4
poolifier,2022-10-22T16:48:07.246Z,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
envio,2024-10-28T17:10:17.438Z,89,12,3,1,3,0,0,19,1,0,0,0,1,0,0,0,0
pickr,2019-07-15T16:28:25.747Z,15,4,17,41,41,36,41,88,78,101,25,38,24,21,19,6,25
muffon,2021-11-16T08:30:30.440Z,0,0,0,0,16,4,1,5,13,31,60,5,5,0,30,33,5
rss-bridge,2022-03-05T11:22:14.384Z,28,15,3,43,3,14,37,21,76,43,44,142,90,4,7,8,10
_rpisurv_,2020-12-28T23:55:00.453Z,0,1,0,1,1,7,18,0,6,17,9,2,18,0,4,0,45
poweradmin,2022-01-27T02:34:13.532Z,0,1,0,4,0,0,2,3,89,3,7,3,2,5,1,10,26
wiremocknet,2021-07-27T02:28:20.605Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openstl,2023-12-01T03:08:15.128Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
statecraft,2019-12-08T00:04:48.611Z,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
joshua-studio,2024-10-17T08:39:54.251Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wiremocknet,2021-07-27T02:28:20.605Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wikicensorship,2022-08-14T16:13:52.536Z,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
openintents,2019-12-20T08:12:00.336Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
effectivemoderncppchinese,2022-06-20T15:07:14.968Z,0,0,1,2,1,7,1,2,8,0,0,0,1,5,0,6,0
pona,2023-06-30T13:39:32.470Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hartex,2023-09-14T09:48:55.182Z,125,112,161,124,61,132,18,15,0,1,8,3,3,3,1,2,1
shirakumo,2021-11-23T13:45:25.440Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piximagepicker,2023-12-03T20:11:25.111Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matter,2022-01-27T02:33:32.072Z,2,4,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0
pickr,2019-07-15T16:28:25.747Z,15,4,17,41,41,36,41,88,78,101,25,38,24,21,19,6,25
shirakumo,2021-11-23T13:45:25.440Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intelligo,2019-04-17T01:54:28.551Z,0,0,0,0,0,3,0,0,0,6,3,6,0,2,3,1,0
effectivemoderncppchinese,2022-06-20T15:07:14.968Z,0,0,1,2,1,7,1,2,8,0,0,0,1,5,0,6,0
matter,2022-01-27T02:33:32.072Z,2,4,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0
britechartsorg,2021-10-06T13:51:25.105Z,6,16,8,28,5,1,11,4,49,38,0,8,19,26,3,27,3
mac-cleanup,2021-02-28T15:39:01.522Z,9,2,6,0,2,0,12,1,2,9,0,0,26,35,11,1,2
kmon,2020-04-01T17:22:30.543Z,0,0,0,0,0,0,0,0,44,6,6,10,2,0,3,1,0
airform,2021-07-21T23:28:42.189Z,0,10,0,1,1,6,0,0,0,1,0,1,0,1,0,4,1
centeredcollectionview,2021-07-11T16:05:05.114Z,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0
devs-with-disabilities,2019-08-28T17:41:25.763Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interview,2021-07-15T16:04:02.688Z,2,2,1,1,1,10,1,1,0,0,9,0,1,3,0,0,6
go-mini-social-network,2021-07-21T01:58:58.149Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sunglasses4gh,2021-05-03T15:08:24.663Z,0,0,0,0,0,0,2,1,19,0,0,0,0,0,1,0,0
food-for-homeless,2020-11-04T03:43:24.109Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xgo,2022-08-31T00:20:42.719Z,4,2,7,1,7,9,1,4,4,0,1,42,9,39,11,0,2
carroted,2023-11-09T18:00:20.387Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gerbera-io,2021-01-25T10:44:51.512Z,26,70,22,5,9,33,7,5,50,42,42,50,26,68,55,83,96
micro-web-stacks,2023-02-23T16:09:34.488Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dataspray,2023-12-21T20:03:12.837Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pytition,2021-07-18T15:06:02.877Z,0,0,1,26,7,0,4,5,0,0,4,0,0,0,0,0,0
bassa,2021-07-20T18:35:08.203Z,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pytition,2021-07-18T15:06:02.877Z,0,0,1,26,7,0,4,5,0,0,4,0,0,0,0,0,0
redux-requests,2020-10-13T09:15:23.306Z,5,61,91,10,9,21,5,12,15,35,45,69,21,11,6,9,0
metro4,2019-10-17T07:20:54.517Z,0,0,0,0,0,0,0,0,5,0,26,29,38,9,30,87,70
flatgeobuf,2021-05-10T18:01:04.938Z,30,0,6,49,13,15,34,12,104,27,0,10,5,24,48,8,16
bootstrap-popover-x,2021-07-13T15:59:22.293Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centeredcollectionview,2021-07-11T16:05:05.114Z,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0
fastapi-template,2022-11-04T10:12:28.990Z,0,28,1,20,47,20,4,36,11,16,25,3,23,17,1,51,14
carroted,2023-11-09T18:00:20.387Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular-tree-component,2019-10-24T10:39:55.453Z,31,7,7,7,9,7,11,2,17,8,27,13,79,10,35,21,11
helio-workstation,2020-02-08T13:26:48.202Z,2,10,33,15,4,0,0,11,8,8,7,1,17,12,2,1,5
usingcombine,2019-07-25T01:00:42.244Z,0,0,0,0,0,0,0,2,37,8,10,2,36,32,3,5,7
github-trending-api,2020-01-09T07:23:58.074Z,13,38,6,19,24,30,11,16,20,12,39,30,33,2,15,5,4
fexo,2021-07-13T15:01:45.001Z,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0
jekyll-spaceship,2021-07-15T06:50:55.878Z,5,38,12,0,33,12,5,9,0,0,9,11,14,9,0,3,0
xupdate,2021-07-20T19:27:30.615Z,12,3,4,8,7,6,1,5,2,1,12,1,4,1,3,0,0
notepads,2021-07-15T16:05:15.685Z,13,14,78,58,179,36,19,14,2,19,10,44,8,34,9,23,31
laravel-zero,2021-07-17T06:12:11.451Z,9,4,18,8,9,7,0,18,13,6,16,7,12,17,9,38,17
flatgeobuf,2021-05-10T18:01:04.938Z,30,0,6,49,13,15,34,12,104,27,0,10,5,24,48,8,16
inotify-tools,2021-07-22T10:38:20.686Z,5,15,25,1,20,44,32,9,38,1,19,9,4,8,41,9,13
codedrift,2025-01-04T07:04:21.825Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fieldsets,2021-07-08T01:39:39.061Z,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,3,0
sunglasses4gh,2021-05-03T15:08:24.663Z,0,0,0,0,0,0,2,1,19,0,0,0,0,0,1,0,0
nest-cloud,2020-02-22T23:12:07.968Z,2,1,0,2,0,2,1,3,1,0,15,2,2,6,7,1,0
laravel-s,2021-07-17T05:41:19.114Z,26,15,24,18,15,16,7,1,11,31,6,4,11,13,9,3,7
swiftui,2021-08-08T10:48:47.278Z,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
substats,2021-07-10T09:21:56.643Z,21,3,2,0,0,0,0,0,0,0,0,0,1,3,2,25,1
kashgari,2021-07-21T04:14:53.788Z,19,18,12,16,14,9,0,3,21,3,3,7,2,7,2,2,0
jekyll-spaceship,2021-07-15T06:50:55.878Z,5,38,12,0,33,12,5,9,0,0,9,11,14,9,0,3,0
airform,2021-07-21T23:28:42.189Z,0,10,0,1,1,6,0,0,0,1,0,1,0,1,0,4,1
bassa,2021-07-20T18:35:08.203Z,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
substats,2021-07-10T09:21:56.643Z,21,3,2,0,0,0,0,0,0,0,0,0,1,3,2,25,1
xgo,2022-08-31T00:20:42.719Z,4,2,7,1,7,9,1,4,4,0,1,42,9,39,11,0,2
ants,2021-07-12T14:05:48.171Z,17,7,1,0,35,14,19,21,22,6,11,31,25,16,12,15,3
openshelter,2023-08-15T18:55:16.881Z,0,0,0,0,0,0,0,0,3,2,9,0,0,0,0,0,0
standard-readme,2021-07-13T04:38:13.332Z,3,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tysimulator,2021-07-13T00:06:54.476Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unofficial-shopee-php,2024-07-15T03:40:55.477Z,0,0,0,1,0,0,0,0,0,1,4,0,3,1,3,0,0
usingcombine,2019-07-25T01:00:42.244Z,0,0,0,0,0,0,0,2,37,8,10,2,36,32,3,5,7
v-selectpage,2021-07-21T23:29:52.495Z,9,1,3,0,0,0,5,2,1,0,0,0,0,0,0,0,0
copyissue-xcode-plugin,2021-07-17T05:41:06.289Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lin-ui,2021-07-06T14:58:54.225Z,88,130,86,60,8,30,9,4,6,0,6,5,23,16,4,6,7
lin-ui,2021-07-06T14:58:54.225Z,88,130,86,60,8,30,9,4,6,0,6,5,23,16,4,6,7
vscodebeautify,2021-07-19T04:00:40.688Z,1,4,3,7,6,3,1,1,1,3,3,1,4,1,3,0,0
pongo2,2021-07-17T05:14:38.522Z,6,4,1,2,15,3,3,3,6,3,1,13,3,15,1,12,12
create-nw-react-app,2021-07-20T02:37:50.484Z,2,0,3,1,0,0,1,1,0,0,0,0,0,1,2,2,0
vscodebeautify,2021-07-19T04:00:40.688Z,1,4,3,7,6,3,1,1,1,3,3,1,4,1,3,0,0
codedrift,2025-01-04T07:04:21.825Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apollonet,2021-07-13T14:50:58.192Z,2,28,10,3,10,7,15,0,12,5,2,2,6,0,2,0,3
create-nw-react-app,2021-07-20T02:37:50.484Z,2,0,3,1,0,0,1,1,0,0,0,0,0,1,2,2,0
carroted,2023-11-09T18:00:20.387Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apollonet,2021-07-13T14:50:58.192Z,2,28,10,3,10,7,15,0,12,5,2,2,6,0,2,0,3
iris,2018-01-04T22:07:51.572Z,0,0,0,4,1,3,0,0,4,2,0,0,0,0,0,1,3
vue-drag-resize,2021-04-10T13:32:48.000Z,0,1,0,4,2,2,1,4,21,8,2,2,3,5,6,7,6
